stock_id,stock_name,signal_date,entry_date,entry_price,exit_date,exit_price,holding_days,exit_reason,return_pct,exit_fraction,exit_shares,is_partial_exit
6451,,2018-03-20,2018-03-20,130.51753700301197,2018-08-09,107.36674499511719,97,stop_loss,-0.17737686857637014,1.0,1531.0,False
6451,,2021-03-31,2021-03-31,113.7806396484375,2021-04-26,99.72805786132812,15,stop_loss,-0.12350591304926235,1.0,878.0,False
9910,,2018-11-08,2018-11-08,104.98741149902344,2018-12-19,96.97520446777344,29,stop_loss,-0.07631588317923742,1.0,952.0,False
1809,,2019-08-12,2019-08-12,12.883077621459961,2019-09-16,11.295373916625977,23,stop_loss,-0.12323947363239278,1.0,7762.0,False
1809,,2020-11-05,2020-11-05,10.977117538452148,2021-01-20,10.004462242126465,53,stop_loss,-0.08860753225229971,1.0,9109.0,False
9958,,2018-11-13,2018-11-13,71.96685791015625,2018-12-14,56.22132873535156,23,stop_loss,-0.21878861509365155,1.0,1389.0,False
9958,,2019-11-26,2019-11-26,70.78572386344977,2020-06-29,75.90866088867188,140,max_holding_period,0.07237246079597316,1.0,2825.0,False
2355,,2021-03-12,2021-03-12,29.06324005126953,2021-03-23,28.068519592285156,7,stop_loss,-0.03422606898713359,1.0,3440.0,False
2308,,2021-04-07,2021-04-07,268.41748046875,2021-05-05,254.92913818359375,19,stop_loss,-0.05025135569263569,1.0,372.0,False
3576,,2019-06-27,2019-06-27,17.239715576171875,2019-07-08,16.062707901000977,7,stop_loss,-0.06827303327426798,1.0,5800.0,False
4916,,2017-12-25,2017-12-25,28.168657302856445,2018-02-06,25.030092239379883,30,stop_loss,-0.11142047097709183,1.0,3550.0,False
4916,,2021-12-30,2021-12-30,30.86752700805664,2022-01-11,27.437801361083984,7,stop_loss,-0.11111112484253999,1.0,3239.0,False
2641,,2016-12-29,2016-12-29,11.577703475952148,2017-01-03,11.042598724365234,2,stop_loss,-0.046218557307014387,1.0,8637.0,False
2641,,2021-03-11,2021-03-11,9.151297569274902,2021-05-13,14.266433715820312,41,profit_protection,0.5589520073873748,1.0,10927.0,False
4711,,2021-11-04,2021-11-04,17.500843048095703,2022-05-09,14.854374885559082,120,trend_break,-0.1512194672715831,1.0,5714.0,False
3685,,2018-03-23,2018-03-23,63.90201187133789,2018-03-29,61.227481842041016,4,stop_loss,-0.04185361228816784,1.0,1564.0,False
1722,,2018-11-20,2018-11-20,32.647640228271484,2018-12-26,31.45229721069336,26,stop_loss,-0.03661345840680418,1.0,3063.0,False
1722,,2021-06-15,2021-06-15,46.833927154541016,2021-12-27,58.44492721557617,136,trend_break,0.24791856601564863,1.0,2135.0,False
1722,,2022-05-06,2022-05-06,65.400634765625,2022-05-09,60.735225677490234,1,stop_loss,-0.07133583802136023,1.0,1529.0,False
1108,,2020-10-20,2020-10-20,8.791472801240694,2021-01-20,8.094979286193848,65,stop_loss,-0.0792237581567168,1.0,34122.0,False
1609,,2018-03-02,2018-03-02,9.525626182556152,2018-05-03,9.662686347961426,40,profit_protection,0.014388572759265476,1.0,10497.0,False
1609,,2018-06-05,2018-06-05,9.971070289611816,2018-08-20,8.29615306854248,53,stop_loss,-0.16797767666068095,1.0,10029.0,False
1609,,2020-12-21,2020-12-21,15.719937324523926,2021-01-20,13.402502059936523,21,stop_loss,-0.14742013385588262,1.0,6361.0,False
1609,,2021-07-16,2021-07-16,22.324628829956055,2021-08-16,19.11884307861328,21,stop_loss,-0.14359861369973262,1.0,4479.0,False
2478,,2017-12-08,2017-12-08,24.24514389038086,2018-02-06,27.530263900756836,41,profit_protection,0.1354959997444821,1.0,4124.0,False
2478,,2018-03-15,2018-03-15,31.046737670898438,2018-07-03,105.03142547607422,73,profit_protection,2.3830100472851,1.0,3220.0,False
3438,,2018-06-14,2018-06-14,25.651220321655273,2018-07-04,22.249643325805664,13,stop_loss,-0.13260877857643014,1.0,3898.0,False
3438,,2019-11-07,2019-11-07,33.346588134765625,2020-01-31,40.81890106201172,53,profit_protection,0.2240802836274516,1.0,2998.0,False
3438,,2021-06-03,2021-06-03,66.22311401367188,2021-08-10,79.66935729980469,47,profit_protection,0.20304456361500628,1.0,1510.0,False
5471,,2018-03-12,2018-03-12,24.558923721313477,2018-04-16,22.856170654296875,22,stop_loss,-0.06933337496133295,1.0,4071.0,False
5471,,2020-08-18,2020-08-18,42.320491790771484,2021-03-18,71.88372039794922,140,max_holding_period,0.6985558852514178,1.0,2362.0,False
5471,,2021-06-15,2021-06-15,75.17600708696351,2021-10-04,68.46076202392578,77,stop_loss,-0.08932697177265002,1.0,3989.0,False
4958,,2018-10-23,2018-10-23,52.35968017578125,2019-05-17,65.48690795898438,134,trend_break,0.25071252802027366,1.0,1909.0,False
4958,,2019-06-20,2019-06-20,101.98670270893521,2020-01-13,107.51787567138672,140,max_holding_period,0.054234256187663886,1.0,5879.0,False
1723,,2021-12-28,2021-12-28,100.05316162109375,2022-01-11,97.09801483154297,9,stop_loss,-0.029535766203391628,1.0,999.0,False
3707,,2018-01-09,2018-01-09,23.678810119628906,2018-02-06,19.886310577392578,20,stop_loss,-0.1601642786557285,1.0,4223.0,False
3707,,2020-09-18,2020-09-18,28.751365661621094,2021-04-23,67.29876708984375,140,max_holding_period,1.3407154944183348,1.0,3478.0,False
3707,,2021-09-14,2021-09-14,104.22757720947266,2021-12-13,131.7593994140625,61,profit_protection,0.26415103316905686,1.0,959.0,False
2707,,2019-09-02,2019-09-02,120.19380187988281,2020-01-30,113.95059204101562,95,stop_loss,-0.051942860124404897,1.0,831.0,False
2707,,2022-04-18,2022-04-18,136.7398681640625,2022-10-27,150.2632293701172,134,trend_break,0.0988984513999177,1.0,731.0,False
3706,,2020-04-28,2020-04-28,19.88934898376465,2020-10-29,21.588512420654297,126,trend_break,0.08543082220924615,1.0,5027.0,False
8403,,2022-06-02,2022-06-02,24.644926071166992,2022-07-04,23.277936935424805,21,stop_loss,-0.05546736605314789,1.0,4057.0,False
4952,,2021-01-27,2021-01-27,32.013389587402344,2021-05-11,37.55125045776367,62,profit_protection,0.1729857706957886,1.0,3123.0,False
4952,,2022-05-18,2022-05-18,61.344112396240234,2022-06-30,50.276485443115234,30,stop_loss,-0.1804187316565254,1.0,1630.0,False
2460,,2017-12-14,2017-12-14,13.317048072814941,2018-02-06,15.87234878540039,37,profit_protection,0.19188191696940482,1.0,7509.0,False
2460,,2018-03-16,2018-03-16,17.543123245239258,2018-04-17,15.380945205688477,19,stop_loss,-0.12324932164730357,1.0,5700.0,False
